STATES,YEAR,Crop,Area,Production,Annual_Rain,Avg_Temperature,Price,Cost_per_Hectare,Cost_per_quintal,Suicides,Export
TAMIL NADU,2013,Tobacco,3725.0,5691.0,741.9,0.0,0.0,0.0,0.0,105.0,0.0
TAMIL NADU,2002,Pump Kin,890.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Sweet potato,814.0,11121.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Varagu,4317.0,4957.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Sweet potato,1417.0,29555.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2007,Potato,4066.0,68169.0,1067.2,24.77,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2007,Sweet potato,1088.0,14780.0,1067.2,24.77,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2011,Sweet potato,390.0,7991.0,926.5,24.66,0.0,0.0,0.0,623.0,0.0
TAMIL NADU,2000,Potato,2723.0,49126.0,972.0,24.6,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2000,Sweet potato,916.0,10581.0,972.0,24.6,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Rapeseed &Mustard,585.0,142.1,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Cabbage,2151.0,126268.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Carrot,2334.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Dry ginger,416.0,6665.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Pineapple,1240.0,38374.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Potato,4537.0,73362.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Tobacco,8213.0,12630.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Rapeseed &Mustard,376.0,93.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2004,Rapeseed &Mustard,452.0,109.0,1037.6,24.74,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Rapeseed &Mustard,528.0,130.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2007,Rapeseed &Mustard,275.0,67.0,1067.2,24.77,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2008,Rapeseed &Mustard,257.0,63.0,1203.4,24.61,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2009,Garlic,330.0,1954.0,928.5,25.11,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2011,Potato,4673.0,92207.0,926.5,24.66,0.0,0.0,0.0,623.0,0.0
TAMIL NADU,2013,Garlic,506.0,2889.0,741.9,0.0,0.0,0.0,0.0,105.0,0.0
TAMIL NADU,2000,Dry ginger,95.0,2515.0,972.0,24.6,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2000,Black pepper,1640.0,449.0,972.0,24.6,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2000,Garlic,601.0,3516.0,972.0,24.6,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Small millets,7348.0,4137.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Apple,4.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Peach,19.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Pear,1296.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Plums,378.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Turnip,62.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Dry ginger,395.0,5599.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Apple,5.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Carrot,1970.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Garlic,595.0,3411.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Peach,23.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Pear,1380.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Pineapple,735.0,23057.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Plums,431.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Potato,4341.0,70103.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2004,Garlic,443.0,2632.0,1037.6,24.74,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2004,Potato,5034.0,79060.0,1037.6,24.74,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Dry ginger,660.0,12735.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Sannhamp,10.0,0.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Garlic,428.0,2561.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Potato,5005.0,74593.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2006,Dry ginger,669.0,12468.0,927.9,25.06,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2006,Potato,5190.0,77443.0,927.9,25.06,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2007,Dry ginger,625.0,11898.0,1067.2,24.77,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2007,Garlic,505.0,2994.0,1067.2,24.77,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2008,Garlic,351.0,2067.0,1203.4,24.61,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2008,Potato,4367.0,80538.0,1203.4,24.61,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2009,Potato,4611.0,84683.0,928.5,25.11,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2009,Rapeseed &Mustard,262.0,62.0,928.5,25.11,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2011,Garlic,442.0,2544.0,926.5,24.66,0.0,0.0,0.0,623.0,0.0
TAMIL NADU,2013,Potato,5919.0,122737.0,741.9,0.0,0.0,0.0,0.0,105.0,0.0
TAMIL NADU,2000,Mesta,134.0,594.0,972.0,24.6,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2011,Jute,3.0,0.0,926.5,24.66,1675.0,0.0,0.0,623.0,0.0
TAMIL NADU,2013,Dry ginger,304.0,2117.0,741.9,0.0,0.0,0.0,0.0,105.0,0.0
TAMIL NADU,2003,Litchi,21.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2004,Niger seed,1239.0,0.0,1037.6,24.74,1180.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Niger seed,638.0,0.0,1365.3,24.58,1200.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Ber,101.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2003,Ber,17.0,0.0,348.5,24.72,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2005,Mesta,1.0,0.0,1365.3,24.58,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,2002,Litchi,4.0,0.0,318.0,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Arhar/Tur,258865.0,92715.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Castor seed,332749.0,116849.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Cotton(lint),630355.0,1014786.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Dry chillies,109947.0,223474.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Groundnut,262814.0,296452.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Jowar,532239.0,440257.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Maize,449286.0,1279909.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Moong,306335.0,102509.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Onion,11784.0,244848.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Other Kharif pulses,8935.0,1815.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,other misc. pulses,7736.0,1606.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Rice,1547985.0,4417347.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Samai,624.0,310.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Sesamum,69252.0,11373.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Small millets,3200.0,2801.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Sunflower,33408.0,25034.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Urad,90252.0,34817.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Varagu,13.0,10.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Bajra,45381.0,27228.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Gram,34661.0,24875.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Horse-gram,19095.0,6236.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Linseed,5428.0,1081.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Other  Rabi pulses,9898.0,3472.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Safflower,12112.0,5303.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Wheat,12769.0,7270.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Banana,2143.0,39607.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Cashewnut,10090.0,1631.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Coriander,8670.0,2263.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Potato,1385.0,5184.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Sugarcane,64939.0,4131502.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Sweet potato,157.0,2122.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Tobacco,9154.0,13432.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Turmeric,58213.0,292753.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Arhar/Tur,227794.0,92706.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Castor seed,249664.0,73471.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Cotton(lint),761310.0,1148826.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Dry chillies,98112.0,227705.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Gram,39855.0,44040.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Groundnut,237095.0,250098.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Horse-gram,19279.0,6639.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Jowar,509282.0,459206.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Maize,370100.0,1185633.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Moong,301627.0,94185.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Other Kharif pulses,7488.0,1320.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Rice,1309394.0,3566099.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Samai,759.0,201.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Sesamum,58778.0,11413.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Small millets,2456.0,593.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Sunflower,28669.0,21686.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Urad,106799.0,38866.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Bajra,36357.0,16968.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Linseed,5846.0,1413.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Onion,11874.0,253002.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Other  Rabi pulses,11296.0,3173.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Rapeseed &Mustard,39.0,13.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Safflower,13897.0,4633.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Wheat,12164.0,8360.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Banana,2371.0,32741.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Cashewnut,10374.0,1088.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Coriander,8683.0,4271.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Sugarcane,55288.0,4698530.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Sweet potato,119.0,1580.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Tobacco,10899.0,23389.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Turmeric,49179.0,193340.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Arhar/Tur,234380.0,88038.0,765.3,25.0,1325.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Castor seed,210078.0,82435.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Cotton(lint),548430.0,696484.0,765.3,25.0,3590.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Dry chillies,98121.0,175724.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Groundnut,194464.0,160530.0,765.3,25.0,1375.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Horse-gram,15074.0,3578.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Jowar,466727.0,432100.0,765.3,25.0,490.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Maize,450836.0,1162574.0,765.3,25.0,490.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Moong,302983.0,80952.0,765.3,25.0,1335.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Other Kharif pulses,3905.0,596.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Ragi,10799.0,12615.0,765.3,25.0,490.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Rice,954925.0,2011378.0,765.3,25.0,1130.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Sesamum,57737.0,10715.0,765.3,25.0,1455.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Small millets,2189.0,965.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Soyabean,38845.0,0.0,765.3,25.0,1700.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Sunflower,37891.0,28660.0,765.3,25.0,1210.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Urad,109166.0,48979.0,765.3,25.0,1335.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Bajra,34329.0,16258.0,765.3,25.0,495.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Gram,57938.0,71670.0,765.3,25.0,1225.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Linseed,4046.0,1231.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Onion,9273.0,182344.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Other  Rabi pulses,1725.0,477.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,other oilseeds,536.0,666.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Rapeseed &Mustard,18.0,8.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Safflower,14989.0,5793.0,765.3,25.0,1305.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Wheat,9633.0,13596.0,765.3,25.0,630.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Banana,2275.0,55519.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Beans & Mutter(Vegetable),2574.0,3352.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Bhindi,4516.0,11854.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Bottle Gourd,398.0,0.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Brinjal,6023.0,17712.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Cabbage,300.0,0.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Cashewnut,10732.0,2359.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Citrus Fruit,4140.0,18559.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Coriander,7307.0,3053.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Cucumber,1573.0,0.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Mango,70022.0,139048.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Orange,19073.0,340750.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,other fibres,45.0,0.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Other Fresh Fruits,1012.0,1096.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Other Vegetables,14371.0,0.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Pome Fruit,4217.0,23728.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Sugarcane,56208.0,3631850.0,765.3,25.0,69.5,0.0,0.0,0.0,0.0
TELANGANA,2002,Sweet potato,58.0,626.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Tobacco,7084.0,19804.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Tomato,25500.0,121891.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Turmeric,43659.0,221667.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Arhar/Tur,271704.0,130039.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Castor seed,255642.0,117205.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Cotton(lint),522184.0,1075882.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Dry chillies,110203.0,275407.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Groundnut,196025.0,223306.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Horse-gram,16525.0,6056.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Jowar,432787.0,372798.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Maize,599383.0,1981817.0,963.2,24.72,0.0,0.0,0.0,0.0,543270.88
TELANGANA,2003,Moong,370588.0,182491.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Onion,10460.0,240156.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Other Kharif pulses,4720.0,774.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Rice,1017315.0,2898703.0,963.2,24.72,0.0,0.0,0.0,0.0,2640438.93
TELANGANA,2003,Samai,266.0,49.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Sesamum,72712.0,19364.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Small millets,4292.0,2373.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Soyabean,66728.0,105430.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Sunflower,62998.0,62300.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Urad,98246.0,64332.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Bajra,43256.0,26413.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Gram,87582.0,104574.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Linseed,4515.0,1186.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Other  Rabi pulses,4193.0,769.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,other oilseeds,2997.0,0.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Rapeseed &Mustard,65.0,17.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Safflower,13298.0,4137.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Wheat,10774.0,6398.0,963.2,24.72,0.0,0.0,0.0,0.0,4093080.52
TELANGANA,2003,Banana,1972.0,27612.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Beans & Mutter(Vegetable),3514.0,20884.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Bhindi,5635.0,22656.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Bottle Gourd,481.0,0.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Brinjal,6043.0,77735.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Cabbage,767.0,0.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Cashewnut,10526.0,1843.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Citrus Fruit,4698.0,34258.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Coriander,10645.0,2918.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Cucumber,2715.0,0.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Mango,71826.0,218068.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Orange,21413.0,135091.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Other Fresh Fruits,944.0,1157.0,963.2,24.72,0.0,0.0,0.0,0.0,134601.55
TELANGANA,2003,Other Vegetables,16937.0,0.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Pome Fruit,3870.0,41724.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Sugarcane,47320.0,3554005.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Sweet potato,160.0,1156.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Tobacco,9706.0,18799.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Tomato,25505.0,180750.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2003,Turmeric,46483.0,244121.0,963.2,24.72,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Arhar/Tur,255704.0,102796.0,667.0,24.74,1390.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Castor seed,237814.0,89529.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Cotton(lint),739121.0,1171636.0,667.0,24.74,3720.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Dry chillies,106652.0,285994.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Gram,72884.0,64066.0,667.0,24.74,1425.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Groundnut,194967.0,197095.0,667.0,24.74,1500.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Horse-gram,15841.0,5906.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Jowar,360207.0,269282.0,667.0,24.74,515.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Maize,532117.0,1351308.0,667.0,24.74,525.0,0.0,0.0,0.0,1082256.38
TELANGANA,2004,Moong,258866.0,93133.0,667.0,24.74,1410.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Other Kharif pulses,7161.0,1868.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Rice,858520.0,2208367.0,667.0,24.74,1150.0,0.0,0.0,0.0,3615109.55
TELANGANA,2004,Sesamum,64551.0,19735.0,667.0,24.74,1500.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Soyabean,74952.0,116551.0,667.0,24.74,1900.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Sunflower,183335.0,102362.0,667.0,24.74,1340.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Urad,77292.0,38340.0,667.0,24.74,1410.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Bajra,27582.0,8700.0,667.0,24.74,515.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Linseed,4130.0,461.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Onion,11788.0,214914.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Other  Rabi pulses,13741.0,3719.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Rapeseed &Mustard,76.0,19.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Safflower,17683.0,8003.0,667.0,24.74,1550.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Wheat,8385.0,4429.0,667.0,24.74,640.0,0.0,0.0,0.0,2009343.03
TELANGANA,2004,Banana,2029.0,47283.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Cashewnut,10447.0,3633.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Coriander,8387.0,4991.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Garlic,552.0,0.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Sugarcane,44275.0,3037805.0,667.0,24.74,74.5,0.0,0.0,0.0,0.0
